league_id,queue_type,tier,rank,summoner_id,league_points,wins,losses,veteran,inactive,fresh_blood,hot_streak,retrieval_time
9eeaffb4-b6bc-4cc7-a2f1-8db7ebde63c0,RANKED_SOLO_5x5,GOLD,I,__jjqHjcwKo5a0aE8kKG0YQm-YSBJJ6Y0nkiG7tY6VXb5nNL,62,2,5,0,0,0,0,2024-09-05 04:44:37
7024cbfe-e573-445b-8c4c-9812b2d5a276,RANKED_SOLO_5x5,GOLD,I,__xDFd1kZUVRPTyAxKva6K7wxKSSySOQrxbnLXGlORtAhOU,65,4,4,0,0,0,0,2024-09-05 02:42:51
6b41ebfd-bfe0-40a1-be2d-6dc53d5e737e,RANKED_SOLO_5x5,GOLD,IV,_-1KSiK10tBJ1A1CUz2sR8MhQZfx2zEyqDNHPj0oyUp0oR6a,37,19,26,0,0,0,0,2024-09-05 00:35:06
32b86eee-5867-490a-a4f1-97d0f0ccf503,RANKED_SOLO_5x5,GOLD,I,_-nah1RylUfbEA6sLNliLNPeOUE4AURAxhitiTMYbUPlToEmeiq2jtFOxA,81,7,0,0,0,0,1,2024-09-05 02:42:51
526b975c-83f7-4827-8aa3-e704316597c1,RANKED_SOLO_5x5,GOLD,II,_-W8LreB2aP7IWEr8ZNkZ-DoxmPpElvtgrB5QDwwX1MupWnf,22,5,10,0,0,0,0,2024-09-05 04:44:46
8369d562-066d-49b0-8de6-0b5202b19152,RANKED_SOLO_5x5,GOLD,III,_-WAd8MlReczz7r0hx_W6v6o4ay_W2auXaTcvmM3qrJ8rg9R,94,25,16,0,0,0,0,2024-09-05 04:44:56
fdb5b8c2-c551-4e17-901e-1f383b35ef5c,RANKED_SOLO_5x5,GOLD,III,_0eVSJq9KObnuAp3eEt7tSMZH2i8fjpQ6g9y0fQTtockxmPz,45,5,2,0,0,0,1,2024-09-05 04:45:03
1bd80677-2be5-4f39-b423-89c803980a41,RANKED_SOLO_5x5,GOLD,I,_1iTC6SQFB-mQBvHCWYlUW-EdLuJ46ENs1ZOjqMwO6pn-CPuD7NouA8gEg,42,21,18,0,0,0,0,2024-09-05 02:42:51
ea2b4e29-59cb-47d9-a7f9-bb8289e773b8,RANKED_SOLO_5x5,GOLD,IV,_1wCXrgVu40feJj3q_VDBrnBrE06h8WC4DG6FKwtl9CrSEl1,26,35,5,0,0,0,1,2024-09-05 04:45:11
06aa4726-4be8-4bb8-bb1b-9c5b9438d48a,RANKED_SOLO_5x5,GOLD,IV,_2ymSgNRHwl_kPAPZhMfJVq33BcNUpGLtsQWhoGGar-u0IH2,0,6,12,0,0,0,0,2024-09-04 19:32:09
3d391120-cbd9-4242-9791-89320034fdfa,RANKED_SOLO_5x5,GOLD,IV,_30aBipvO3o9AyGQf0pn1Q8I_ZS20-YlYjgFo0TMnEnH0rJ9,32,6,4,0,0,0,0,2024-09-05 04:45:11
fdffbf44-1110-4f88-a395-766c56f0c6b8,RANKED_SOLO_5x5,GOLD,IV,_3EMatKLCIBHjIoW-UUMFvIJSuIvGTb_bkMn55ftuw02KiPa,50,58,49,0,0,0,0,2024-09-05 04:45:11
039fe3f1-6a53-4f23-8500-5a962efb8013,RANKED_SOLO_5x5,GOLD,IV,_52J4OIllnK7CN8L3JFh5CT3cesM0BWQpadt87X79WYhvVn_,0,11,17,0,0,0,0,2024-09-05 01:17:53
2e19eab8-e776-4ba2-a2be-a3267f4b0f0b,RANKED_SOLO_5x5,GOLD,III,_56gp0ZoA00_EvQMTb_PAySrxHlk9nuEXNBa-XBW4enNDdc,51,5,1,0,0,0,0,2024-09-05 02:42:55
9d0289fd-ad6a-431a-9039-799adca22d6f,RANKED_SOLO_5x5,GOLD,II,_5BZMxFgvJPHT5O3d3OpemrqsElWZ3o1W20kJzvC1CPL2k2k,85,95,72,0,0,1,0,2024-09-05 04:44:49
a7f0894c-7e65-4b36-9198-37c788ecb924,RANKED_SOLO_5x5,GOLD,II,_5JjFHW-9fU5Nxvgj1ohjsTaRz0jyEJyuLdMrka1KN7gZzYY,34,1,5,0,0,0,0,2024-09-04 19:31:57
e672e27b-1a82-45f7-868c-d68d76b55d39,RANKED_SOLO_5x5,GOLD,II,_6ffDMBbdoDFUPSInOM1f9EpYYvEP502-q7J9X6bd5YimM2H,89,11,8,0,0,0,1,2024-09-05 04:44:44
fa380e8c-4dcd-4cba-ad6a-76ae0ce49320,RANKED_SOLO_5x5,GOLD,IV,_8D10NuVA1UOdbEQKQtiIqORJIQ8PlwB57HzMsB2OeYyvcKu,76,5,1,0,0,0,0,2024-09-05 04:45:11
82301af6-3358-474d-8dcb-5da8f748c9c2,RANKED_SOLO_5x5,GOLD,IV,_8J2IuOWQ4NfLjTKUzEPILYoQyqcLxJ1ilNkCB6ExnYAlFJF,0,11,13,0,0,0,0,2024-09-05 04:45:08
da00edde-60bc-4b2e-927f-7eadaa4d4a04,RANKED_SOLO_5x5,GOLD,IV,_9-m1dUb6Y7qkOoLfFHZepiPkHR9SXYBLYCanL_Pujl8HYW1,35,185,175,0,0,1,0,2024-09-05 02:02:26
702763b1-1d29-4955-87e1-4e99c6473348,RANKED_SOLO_5x5,GOLD,IV,_9pux9FYuBUhVQWd-e_eeGbY0s4Y2UilYS_S3TUTOZ8jqG71,24,187,191,0,0,0,0,2024-09-05 02:02:26
afc90833-180f-49c4-a14f-30c2a462e1a6,RANKED_SOLO_5x5,GOLD,I,_Aws3FqsKUvmt-WmgRdvj5bI02NdVBtVxTmMHAf3RHgrsuVogVsm48OROw,17,16,15,0,0,0,0,2024-09-05 02:42:51
fbd8c01e-a1b7-4d33-bbb7-20a6d5770816,RANKED_SOLO_5x5,GOLD,IV,_B-KQkxbLmF54dLe8WSvgMl_K6y5JFYvLwRSOGTJuKviTXCM,99,16,16,0,0,0,0,2024-09-05 00:35:06
b45aa83a-4e8c-43ef-bc9f-a28434be52d5,RANKED_SOLO_5x5,GOLD,III,_bd6iTYi6ZN66qpceHx5Num7JmpPZYGr48PNyP--8S-OiPY,9,60,71,0,0,0,0,2024-09-05 00:35:04
87da4522-d96a-49b3-8302-81bc6e33b9ff,RANKED_SOLO_5x5,GOLD,III,_bDJQuFJnrdr-qNiWbrPPcHAZGnPx2hOax4EE31hWfN9WB4_,28,64,80,0,0,0,0,2024-09-04 19:32:04
66302ab8-e5d2-4890-aae0-f336c82654bb,RANKED_SOLO_5x5,GOLD,I,_BsVY38ug_x6eKvPimjEIuGeShS1oMi03wV9E9XbRzTWZA2H,68,4,3,0,0,0,0,2024-09-04 19:31:50
d5fe1e57-f060-4fa7-abaa-94559ace04c1,RANKED_SOLO_5x5,GOLD,IV,_bVqWMLrJUQHTZdvOraDu9_ef3PbyuHA9C_mG1UMEHh5YSed,0,34,46,0,0,0,0,2024-09-05 04:45:11
d5924dab-8e90-43ea-a216-0dea0bbfe0b4,RANKED_SOLO_5x5,GOLD,III,_C-ZGPt8N8MjRWgSRVoIYY1ojclrQifXS0t7NoyZSHejMCIG,14,7,15,0,0,0,0,2024-09-05 04:45:01
a59d8153-ab2e-4f43-8291-66884029661d,RANKED_SOLO_5x5,GOLD,IV,_c0xuJhNBLVk6GR6AYXB4XC_kQ6rk-pNtPJOcnWq9d3RHKmY,29,4,6,0,0,0,0,2024-09-05 02:42:58
9dcf9b83-289a-4508-b190-ad542f54cbd5,RANKED_SOLO_5x5,GOLD,II,_c1OieT_M4ge2C85EJLSs6tnSZE7roFeLVMkrG46fgJInP_m,16,10,13,0,0,0,0,2024-09-05 04:44:44
d5569faa-6855-4649-a63e-e994b0ce9ecf,RANKED_SOLO_5x5,GOLD,IV,_c7pgaBXJma20PBdn26LCBWxN4d37p_w4zjMRAFe8s9d10TP,18,19,25,0,0,0,0,2024-09-04 19:32:13
cc400a12-8d1a-4507-8f45-af7761e4452e,RANKED_SOLO_5x5,GOLD,IV,_Cd1n_zTK1hm7Hz_Zivs8W2p51G9LxcOp8hOxrASSJ12dRcI,82,5,9,0,0,0,0,2024-09-05 02:42:58
da955ff8-cf9c-4fb3-ad98-454b8f1634ae,RANKED_SOLO_5x5,GOLD,III,_cd5DcywOj98UYVmCd1D62AhX6YMszLTSPsHwii0j4y-vpjc,42,53,54,0,0,0,0,2024-09-04 19:32:02
3708236d-ed7c-4c66-be0c-e3fba2c5f7f9,RANKED_SOLO_5x5,GOLD,III,_Curfq1gHAm-4iJDzQdeJ8BDJ7g17Q20HWBgQiLtrXYt0i9z,40,3,4,0,0,0,0,2024-09-04 15:12:44
6cacd1e8-0a65-4308-97ed-5ad12abe5115,RANKED_SOLO_5x5,GOLD,IV,_CxVm6YGQT8932dA19-DvwGpFccUKoEeAyBElbYfvo8kmbhr,64,59,53,0,0,0,0,2024-09-05 04:45:08
813f9c41-2500-447e-9557-7fb7606dcc21,RANKED_SOLO_5x5,GOLD,II,_dwKAUCTgSlZKJi6sXAfMyVJ1tPppTshsUhSLiGb4T5QBz88GJPsTVPa1A,55,186,197,0,0,0,0,2024-09-05 02:02:21
c8adbe8a-1db8-46db-96ae-43043e6796a9,RANKED_SOLO_5x5,GOLD,III,_dwZvs1i6caxtg7BmUgVdLqYc9Nqb5vMzBGwgFdxVsbpsdbu,65,5,2,0,0,0,0,2024-09-05 04:44:56
5b169f5e-c381-40f5-8d20-c54d0ad24480,RANKED_SOLO_5x5,GOLD,III,_e2ZsQk4iKJXm_wd_WjghPSWac4bzXgRcJXCv9i_B3bc7eJW,14,12,11,0,0,0,0,2024-09-05 04:44:54
3e79c6a8-7ae6-4b17-b55c-47f4017fd4dd,RANKED_SOLO_5x5,GOLD,III,_elHaCw8-kTa-JQXHR2OtMQtj8CCBciw_EUySMYgXbnQqL8V,11,4,1,0,0,0,0,2024-09-05 04:44:54
2b29a7a4-74ed-4737-9767-065cf125b659,RANKED_SOLO_5x5,GOLD,IV,_eLM0yLKvvtHBvU9oul-S-keM0Ckc08B3x_qNMxjHEPofvGa,68,23,19,0,0,0,0,2024-09-05 04:45:06
8f85726d-585a-4c38-9b83-14577144a6b0,RANKED_SOLO_5x5,GOLD,IV,_F5IVA7C-AvM_gvB6N4OpcBhd5c3I4gEp-uWRX1C1xtX4RVH,0,61,61,0,0,0,0,2024-09-05 04:45:06
48bac8c3-5f8c-4b8c-9a29-2bf0fbe9a5ed,RANKED_SOLO_5x5,GOLD,I,_f7D4IyDtPq4dbL7y996Nz8yqDKnvhPG6wPPsRX6Yg_RbVFB,63,5,5,0,0,0,0,2024-09-04 19:31:47
f31ff8f0-aae3-4f64-a710-966d525d5830,RANKED_SOLO_5x5,GOLD,IV,_fAxewlSwJGFqPGSTD37rWnCiCqUNcXUeA1SY6g-9CISgWD7,0,54,64,0,0,0,0,2024-09-05 04:45:06
567b5ad8-b980-4b4c-85ea-391b2ac2f01c,RANKED_SOLO_5x5,GOLD,III,_FB1QFvC69jnf_jlC-Vh-jkhPkSaDF6cfGacJzc1REUQX7ce,36,14,11,0,0,0,0,2024-09-04 19:32:02
d6dc5b97-ce57-45d8-854e-c9b2919bb7fd,RANKED_SOLO_5x5,GOLD,IV,_FcHKCtF74cUAgNEcx9ykWOTh81OJgpfPbuSV7t6gd333_3a,20,24,14,0,0,0,1,2024-09-05 04:45:13
ce6fa7b1-e53c-4ec1-8cf9-5039761540b4,RANKED_SOLO_5x5,GOLD,IV,_fndxqIA-DvuGPCfluMwWPPFSJoOLDj65os-f_PHBrNk6I6w,68,6,11,0,0,0,0,2024-09-05 04:45:06
934e0e02-7b75-4b02-b53b-cf6e41fb879c,RANKED_SOLO_5x5,GOLD,II,_g89pVdjCY8Adu5Sl3m6pZ4GWFU609SM7fhvy_qdwhNq1ayl,64,38,39,0,0,0,0,2024-09-05 04:44:46
3d20c77d-60b7-4ea8-bf69-0cbb54a9c08e,RANKED_SOLO_5x5,GOLD,III,_G8No8RPP2UGforZcsHwMKdJq8Vf31idN5RQuGrQRqx4RnuB,2,60,51,0,0,0,0,2024-09-05 04:44:56
9e6286a1-4fdb-4550-a72f-bb23aabf3b38,RANKED_SOLO_5x5,GOLD,III,_GLWjdD9fjhEA-uNS4GDt5TQO3oS93C8MEe-joXiBgC5GZZv,24,81,82,0,0,0,1,2024-09-05 04:45:03
1c755a7f-a41f-4e1e-89ec-30f7345c4398,RANKED_SOLO_5x5,GOLD,IV,_h71FYwS3GWc3tgYZnitXsRWPOJ7ugI7SropYShiSv8CChzW,71,19,19,0,0,0,0,2024-09-05 04:45:15
793d1eef-0169-4387-b77c-78e47288eeca,RANKED_SOLO_5x5,GOLD,II,_HACtfldq4Phwc4snPItcIszz1hFQIHZe3R3frY3Xpomo6UI,67,1,4,0,0,0,0,2024-09-05 04:44:51
1143b0a8-95e8-44db-a681-cc995ee9e130,RANKED_SOLO_5x5,GOLD,I,_hbqOsio3yeqLkkzOVlTcDNcsep8S23W_q4XNqd-9qBtcrp4,13,4,6,0,0,0,0,2024-09-05 04:44:34
764c579d-b882-4bae-b151-7f703dba3c98,RANKED_SOLO_5x5,GOLD,II,_hhciu3tQI-ycKrKK0P6qeCgtP4dg-pwSc2w5ZQnOfNhcb4j,37,75,69,0,0,0,1,2024-09-04 15:12:34
fda4d4cb-a521-417b-9e93-92202ad4857d,RANKED_SOLO_5x5,GOLD,I,_IpoLdTCYfcr6PVbR1ghthXwAANTUSg6pHfeI590-lKqt2MH,38,3,3,0,0,1,0,2024-09-05 04:44:39
2587353e-44d3-4741-b941-902482c43274,RANKED_SOLO_5x5,GOLD,II,_jB4j9eGg0ROU-lZIArUkc2Vuqd1LFmPnD5Qi84v2sVaCHzX,83,28,22,0,0,0,1,2024-09-05 04:44:46
7d89e088-ad4d-4853-afa0-0d92994f1778,RANKED_SOLO_5x5,GOLD,IV,_jEAoLSM4Vnoer9yHcKFLYsh5yhUCQPccMfFBfhky8_7AZUk,0,7,6,0,0,0,0,2024-09-05 01:17:53
cbfcfa14-c4b3-4585-ab30-5b5dfab21ee2,RANKED_SOLO_5x5,GOLD,III,_jjyS3SxMDcXyOiBWCJ_uUOW_zX7xqiNHChL24AxbsG6W9k0,87,26,23,0,0,0,0,2024-09-05 04:45:03
014427a9-fbbd-4f4f-b4e1-60c6ba35114c,RANKED_SOLO_5x5,GOLD,I,_K935h-G-I83clAJyIiX6jYFQUjXaPbhEChgZxs1in2xQm2o,61,22,8,0,0,0,0,2024-09-04 19:31:50
04f8268c-d51c-4792-8bba-c193a79250a2,RANKED_SOLO_5x5,GOLD,IV,_KAGSzJDZ07hQKpLYUNCOcKz3IL9zG_V3f6M3vgg9YwJqTwA,0,2,7,0,0,0,0,2024-09-05 04:45:15
ee5b4b04-28b9-4676-9e55-2f917ada9115,RANKED_SOLO_5x5,GOLD,III,_KDJQ4vFkdWVgPo27ALpfM8vdbxgtBmGxtDQzGQPFZLLjqTg,79,31,7,0,0,0,0,2024-09-04 19:32:06
ba8d19f6-b1ea-48b3-a63a-0e8e6135b588,RANKED_SOLO_5x5,GOLD,II,_la3q5wbJlXQPJ96w2tiRX6wJ0_C8qfjnm1wnWWhvwOlf4aN,93,59,27,0,0,0,0,2024-09-05 04:44:51
d89ec871-bbf0-4702-9438-ba12dede40c0,RANKED_SOLO_5x5,GOLD,IV,_LGiAJw1AYWNe22cmEmvfiQX_44tTCXKMjF3wdeNjrS6YNto,99,18,18,0,0,0,0,2024-09-04 19:32:11
e9523f25-a774-4a3c-aa88-f7358c32676e,RANKED_SOLO_5x5,GOLD,I,_LJosFdBg0BNqkFFZSxiFOr7AThHnPUz3FX_LNa2e1UTxEjp,14,3,4,0,0,0,0,2024-09-04 19:31:52
c929ecc5-6737-4941-95a2-d17e5ac9c4fd,RANKED_SOLO_5x5,GOLD,IV,_LP5Tp8_4DSZXtdxL0MMUF0tIFD5jIGk3_Xqr0MjfsAzdMS0,0,7,9,0,0,1,0,2024-09-04 19:32:09
4457802d-8592-4454-a6ce-b57844ad7095,RANKED_SOLO_5x5,GOLD,III,_lPrF6TiC6L8fqUyWP87BwG9D3nHnN3-j-UWALrb18dPpNlf,32,17,27,0,0,0,0,2024-09-04 19:32:06
58637db2-83e2-4821-90e4-0fb70a660d1d,RANKED_SOLO_5x5,GOLD,I,_mdR_v8f7VXQlBPPasbkWouL4lUFc7GOdPqAT56mlLtECLfRvO-iw2kKNQ,7,25,21,0,0,0,0,2024-09-05 02:42:51
a0144898-e1e4-41ca-944c-92bdcdde06ce,RANKED_SOLO_5x5,GOLD,IV,_MV_4WmMHvHEcHzV4Hk6WjklonYkz8gfypgZhrn4wP7Nr1af,0,11,15,0,0,0,0,2024-09-05 04:45:15
db8c0aa6-d33e-4a35-8ba0-6eb21694f491,RANKED_SOLO_5x5,GOLD,I,_Mvkmbq4zluMQ_sWj0SlFT3hjTwyGvh9Jy0agJsMpljGPbJe,94,21,30,0,0,1,0,2024-09-05 04:44:39
1143b0a8-95e8-44db-a681-cc995ee9e130,RANKED_SOLO_5x5,GOLD,I,_n5VkPWM_aaZJrg5t_EZPv8BkDfHnZf53KX0LOrkWvs3bwyY,84,5,3,0,0,0,0,2024-09-05 04:44:37
e571dcd9-948d-4d66-96f5-b595b484fccf,RANKED_SOLO_5x5,GOLD,III,_nRbxGzKCGZqpzEskuptjiuPq6d_Ix0-StxmRh1a0RgJGVW6,62,37,36,0,0,0,0,2024-09-05 01:17:50
528845d0-2b54-4605-992d-9ec572a88116,RANKED_SOLO_5x5,GOLD,III,_o3RuMZ1DMNHFBe21_Q_iMEkr28jrb0i2dN9HjrpZj3CHqcm,62,64,72,0,0,0,0,2024-09-05 04:44:54
325023e7-e1fb-4eb6-b69e-684abc8ddaeb,RANKED_SOLO_5x5,GOLD,III,_ODFIDUIaiK2wnMpmBA3wwCV3GDhLwNcT36ZMOKQ-yTrTxjf,47,18,23,0,0,0,0,2024-09-04 19:32:02
4bb362c7-e774-4d6d-a14f-bd7846ccb8c4,RANKED_SOLO_5x5,GOLD,I,_PaF-eGVsPiHzKh_hwGnNx54QiVKt9xCsaf_ai7-zVhB-efH2pCzVo0Yew,2,30,21,0,0,0,0,2024-09-05 00:34:59
73e1b428-00a3-4967-85aa-63823a321b5f,RANKED_SOLO_5x5,GOLD,IV,_PEpPJxNXZqs7wOZbaH-pmXNw2FGrUo64FFVQ0uQGQM9eS6i,33,4,1,0,0,0,0,2024-09-05 01:17:53
8d6685d7-1308-49e8-9559-b54a6546d308,RANKED_SOLO_5x5,GOLD,IV,_pIb2M6qsZnu02CriRSDE3VL1eGcyq6oPq2xVF3VpqDpJTj-,37,17,16,0,0,0,0,2024-09-05 02:02:26
267314bf-2710-4e0b-835e-f247fda17177,RANKED_SOLO_5x5,GOLD,II,_pJP1dBD7PcvFedvEPHqEb-AMIqLoqEJW6R9CR-9HZggi8QV,74,59,62,0,0,0,0,2024-09-04 15:12:32
ee233a87-44dd-4309-a4d0-65e3c34e6e05,RANKED_SOLO_5x5,GOLD,II,_pN2y11EFO9LTovCnBO7d0zS3-Uh6S0G7R6z7xX-qbJNuvl4,16,27,28,0,0,0,0,2024-09-05 04:44:51
b06cb3ec-2449-4cce-8b5e-348992529dce,RANKED_SOLO_5x5,GOLD,IV,_Pne5eu430SPE3AhODEKJyi5qJbI24FkVv7GPecN5rU-dxOj,90,7,11,0,0,0,0,2024-09-05 00:35:06
89b5d38c-ab23-4608-a47f-693dc3de5c68,RANKED_SOLO_5x5,GOLD,II,_qC8bed5Ux7BTrd4vC90LQ85K4rANyAvnstgx5rzo0eQiSEr,25,160,135,0,0,0,0,2024-09-04 19:31:57
1d992d6f-9353-42fa-bc41-5686df3c08af,RANKED_SOLO_5x5,GOLD,I,_qhaHsZFrNsmdwwGgHpoRqNtYZsj_eNcctTZyEbdu1VhxYJU,40,44,49,0,0,0,0,2024-09-04 15:12:25
d7401fb9-d2c4-4544-9cde-075e0e6bb374,RANKED_SOLO_5x5,GOLD,II,_quS-ZspDaDH25aJS_yoi1N3k0OHJjywVL2yOY5Sg3r3IKNT,48,6,3,0,0,0,0,2024-09-04 15:12:37
c8adbe8a-1db8-46db-96ae-43043e6796a9,RANKED_SOLO_5x5,GOLD,II,_rEG2bT5eHklx89oRG-4hvzAoMwwtOqukAKwg4u3l_aTZTle,56,48,41,0,0,0,0,2024-09-05 04:44:51
034fda37-5fb4-45ad-849f-67fc7d06ca4b,RANKED_SOLO_5x5,GOLD,II,_rfn5hm48qLA4mhRhd6jDIk1-L7G6U1LlqcoAra5JkJLWvsx,46,11,1,0,0,0,0,2024-09-05 04:44:49
38a88a31-99fe-47c4-a229-14b18fcccdff,RANKED_SOLO_5x5,GOLD,III,_ROQqRSxVumYCap0vlHxVvxyXP5qE9gxKtdCaGgwOqED6GaT,96,4,3,0,0,0,0,2024-09-05 04:44:54
d089dd0b-fb9f-441a-b9b7-8f2bd0469269,RANKED_SOLO_5x5,GOLD,IV,_rsv4ffSpYqW1U69cv2noR5mQvtcntFn39QT-gxWj_SSA5rx,0,7,10,0,0,0,0,2024-09-05 02:42:58
51a39134-d920-40e6-a46b-783a07799fc7,RANKED_SOLO_5x5,GOLD,I,_rVOIIQ9sncCapuu7RjEQ6QcHCRfqaa1jI-1zFl5RtYyrt2Z,45,21,5,0,0,0,1,2024-09-05 04:44:34
b25c2dc3-157e-4b9b-a436-5975cd4da556,RANKED_SOLO_5x5,GOLD,II,_seIDfxWcjRIeFmnTfnigywGwuomVQGcH5ZWMm_do1e6Pbtz,90,58,50,0,0,0,1,2024-09-05 04:44:41
7bc3d7a7-82e1-48e3-a5e1-526158c3eacf,RANKED_SOLO_5x5,GOLD,IV,_snFtewsXofJ142-Ptw5EqkymBwujIMojJWp-Cont1lxrQaD,0,25,45,0,0,0,0,2024-09-05 04:45:15
81a1451b-fd37-4000-9d8e-4cec78a1ee9f,RANKED_SOLO_5x5,GOLD,I,_SvpWUsOyDCGxp758Csm9ImiO6AI7c53RhZ1lbFjdn0dzH54,47,73,75,0,0,0,0,2024-09-04 19:31:47
a4b8f012-46e1-473d-8140-0ff9a11dd383,RANKED_SOLO_5x5,GOLD,III,_T-HFhCLt9s8PRf_7kC0Bgm32kxXx9nVgO_MU_aKd5UqktQ,26,2,3,0,0,1,0,2024-09-05 02:42:55
879f1ca1-65a8-4fc4-8937-1504ecef12ba,RANKED_SOLO_5x5,GOLD,IV,_TDFHHHdP4ZQOM8cMQxyYzgzFy-Y-tcTCj7NeE-JsdJko2HP,76,3,7,0,0,0,0,2024-09-05 01:17:53
7f3207d5-40fd-45e8-8c71-c3fa19d6f2af,RANKED_SOLO_5x5,GOLD,III,_TeMmPn3-96p5s8P-o56D9i1_DvDay3k5i4KMMFBO1sxbKk,18,2,3,0,0,0,0,2024-09-05 02:42:55
75e47444-b84c-4bf1-9f97-ee9e222d05e6,RANKED_SOLO_5x5,GOLD,II,_tiwTv1iLfkcaJ8GnXGSguKwkBvpKP9Dut67BJNSctJWnpLAwPSMSBtpnA,78,12,7,0,0,0,0,2024-09-05 00:35:01
29689040-39e9-4450-b97e-d17668ced8a6,RANKED_SOLO_5x5,GOLD,I,_tJVSUAumz-0X6uQFMsxW7i5XLr5i2KQySHEMYxKzZvhuvi-,44,4,4,0,0,0,0,2024-09-04 19:31:50
430d5b88-b073-4b70-97bb-5bc1bd083109,RANKED_SOLO_5x5,GOLD,I,_TYQgcYcFGVaBjICAnDAY-0taUizuVcrHWWJzmPwBhxxQoxx,14,85,77,0,0,0,0,2024-09-05 01:17:46
b8fbdcf3-c482-49c4-b832-0cd4b597262f,RANKED_SOLO_5x5,GOLD,IV,_uESG1iPbeZouvl7fsOKCP2ImtfPied-cEMtdropjmbr9vL4,4,45,36,0,0,0,0,2024-09-04 15:12:51
674612e5-57aa-4480-82d6-aaed60195cf0,RANKED_SOLO_5x5,GOLD,III,_UoJUopzX6sTBKxYtSK1_5WQj9RhbpQwD2d8zPOl4CMhJk4,49,3,4,0,0,0,0,2024-09-05 02:42:55
afa2ad76-a526-4520-95c0-461e46329e58,RANKED_SOLO_5x5,GOLD,II,_uzOedAp39ap1_l0EtkwWax-2rNkVdfLWk8FOLQRHS4DTwmc,59,13,10,0,0,0,0,2024-09-05 04:44:41
fab7f3f3-3dee-48b5-9662-df9e3f741f20,RANKED_SOLO_5x5,GOLD,I,_v3ShsIvzMoEpjf9WxpknqCxPbIoSmaIB8yRDje2nRhPf3is,34,8,4,0,0,1,0,2024-09-05 04:44:29
b33f1937-be10-4488-8786-fd19ff68a8e5,RANKED_SOLO_5x5,GOLD,III,_Vbvz32WvrhyFzLpjm7YmAVve17V3cVSJ8McP3xnrDY6zwcg,11,42,50,0,0,0,0,2024-09-05 04:44:56
8d388a89-d33c-45d4-ad5d-1ebae04cb5cb,RANKED_SOLO_5x5,GOLD,II,_VF_r3e1eF_k4IdldXyPWAX4C2D7ztMWM_gmwBbJUaMcw9Hb,93,46,56,0,0,0,0,2024-09-05 04:44:44
05105179-ceca-4a55-bf90-6b23c80e9d6e,RANKED_SOLO_5x5,GOLD,I,_VGQrs4EcgGx46pAj4C-Bjsx0lqfcYwYNtV2cyavzwAU31zdfP6kgg-ozg,17,107,112,0,0,0,0,2024-09-05 02:02:19
174eac8a-d983-4fc7-9479-755676b1601d,RANKED_SOLO_5x5,GOLD,IV,_VuksZqFvJGsEBlZT3UOZ4_bggQUlzmqRYsPpUMovBX7I1Fh,78,5,0,0,0,0,1,2024-09-05 04:45:08
813d782e-0edf-4e10-9f9b-e6a0240c2e00,RANKED_SOLO_5x5,GOLD,IV,_Vwh4xbwRhahIDaX7e1GqC-e-qPPPzhDWuwIlLNEfscps6fN,72,27,16,0,0,0,1,2024-09-05 04:45:06
f4bcfc6d-fcd7-46ac-92f5-74745702c0c8,RANKED_SOLO_5x5,GOLD,III,_wdfFtYjGNXX33Y2J1dBGoH6jZxnUtqT3QFqVjMbD3OkXOwp,21,5,7,0,0,0,0,2024-09-05 04:45:01
9447aadf-72e3-4c0a-9436-3fd374573ca4,RANKED_SOLO_5x5,GOLD,II,_wQ2pt8pDZdvxq5-VdTX4Dibv4ql5owF75G1Fltsnk1zb0Cl,98,10,3,0,0,0,0,2024-09-05 04:44:41
3e49c820-b98b-4eb6-bdc8-156a31ad2722,RANKED_SOLO_5x5,GOLD,II,_XX6KP_EWHxY6YXLXS97avmz0ZUVynLhWmrHPffTKutDOtC0,39,25,13,0,0,0,1,2024-09-05 04:44:44
25a962a6-f123-48c1-97fa-c74e7934ce00,RANKED_SOLO_5x5,GOLD,IV,_YMBv82saPdXjDj2DTc71cQ4GkplmIIRmymHoLwk-5e7m3qg,70,3,2,0,0,0,0,2024-08-31 18:40:37
05cbb031-f0b8-49d2-934b-52db65dbde5e,RANKED_SOLO_5x5,GOLD,II,_YnhByZUCTNAaSZHIx4heISpmqj5XCEvJTwPa_n02t9QFRxJ,83,105,82,0,0,0,0,2024-09-04 15:12:34
642be687-8e6c-49b5-8e8f-173883262b1c,RANKED_SOLO_5x5,GOLD,IV,_yTpq3__l6w87l5xegsLT3PUBAm_1bbIXV2vHCbyB0-BzWFu,23,35,42,0,0,0,0,2024-09-05 04:45:08
a2355c56-a1ed-45fd-8acc-d55628a51159,RANKED_SOLO_5x5,GOLD,IV,_Yw758QsMAp7CNsKbsaTgpB7HA4JviI7_C274GjmywwBR2BA,10,41,46,0,0,0,0,2024-09-05 04:45:06
9bc653c2-0f45-43c7-be6b-2ae27e4c8391,RANKED_SOLO_5x5,GOLD,III,_ZLBltwsUr4XGXgdXlRvugGj6WWRzn-PZ8MIm7Fkl-Ny8dst,87,6,2,0,0,0,1,2024-09-05 04:44:58
7c298d25-cedf-4027-be76-bfc2391d546e,RANKED_SOLO_5x5,GOLD,III,_ZlzNu3aFoaU2QBeTgEFYQF_uWRZCaAWboKmABBQU0cWJNvw,60,12,9,0,0,0,0,2024-09-05 04:45:01
