summoner_id,account_id,puuid,profile_icon_id,revision_date,summoner_level
ILg53VFwWbV4IoKwrtKzUBQjGD21a664lwZn9dNuVWFA3vNI7HOdqRdRuA,zEnWH6yy2kqn3ZJ2gEJjfOHPeDo09CCRQyFkxoWY7aiKli4KYghio229,-CGrgHFxg3-JagYtxPJ7w6CW5kgH6qk9wd7ktKA3YblzixpJmVuXaY23X7ufvWtyQrkhdH6GBhwZeg,907,1725425862272,42
iLtvysd8TtIxmUZQ846oWc9W8F-v4W6LPjLinfgswbQW5Cf7,pD6ej62uvoa8-zsVyVFlCHHnOFcQv0e1iDvEP0vaf-0QNS0hLjE_c1Uk,RH8TSvjSm2WJPO6leMRZRfXbJWHFjl_b3a36PTYr2c2dhv_rCHIkmzspN5ju2GJpgNcLvkZRwjmbaQ,1644,1725334295000,866
iLX8iSjvKaY4s4i-2R05mwTGJ2kFQdydTL5xUIvSlVU1kIM,Mg8JC2HxY068xXT1-DhRYuV-iYOf0bHS0-1XKm1PBPQd5A,jg9D1Eext6H_--QIjTX6u03WgCSsnetM8DI78qaUq03Pec_aV3LFRCP9Z1ywyvMoPgt3QSQNMWsi-A,1301,1725495653801,327
im1GR4WoYH0YHucrWGZZvwUnObTkEdtmHYXBrJ0J6egTlpGK,dUeB_p9oYj5R-Y4QJJMz0eo9qlLFLDrrRJopQuhJBP1tiIlpLU4x54Pb,F4qzAqoV1oZo_7-vMR80vdo2g9xxUhrEUgg_v97gfKfEY8NHm7xGsndVxTWjGBFkX1FhQjOrp7FZ0w,3545,1721622140000,36
IM6OYtb9WohwqnZi8xl92bnXpxrjG8cFXE6UTQLiFv9xyLgp,WRkFfciRTvVMZo0uaAaPVi3lUz6AumxGSecblIFdhnyv-I6Mw6KC7zJj,J1-l4HcUtwpoCGEqLi1-yTTiRxFcprqsaDvxISaTQa6NDc3iNjqzqpnviSAQgToyzlC9FWa5BduOhQ,5578,1721267540000,58
iM6RziQn5xTYwQ5suAMviwGxLXicrZRLVhFPYVzbieM--Byw,xMC0t9cp6528XXuwfvQqTG6WAyMkcTzj81Tj7GZeRgBZBeBaoyDeH5h7,EAbu6cW4arajbm8h3Y9dsk3K4dGlQCGO7u3DrKS5IgE-icOdsbmt7WmAqPnDsIChko7-5E8MYpxM9g,17,1724574948000,47
ImFlJ7iOMVboK6MTQZZRe8SisaZ2683u0wQTMQOnWyfe9dPU,HDudt1ES5CxxMVc8SzY27-0G5GGrNtbfr8xEL-9UVVVaonrvsXHNuXmW,addQKBUtnty4O3mECssTSajjGlXBlhBU4SYXe0nbq38Kelu_se18CtEae-C0gE3EBGWv2rJadmJ_2g,7,1723781011000,67
ImGdMOfSoIbgvmFpfuIcRHp8XXgiWpTcufrtJoNhdgOOiCO_,iP8fW0zv2sA80FhJUi4y0zbHCJPU40qPfAURA6wPVpho6jiVtxDbd7n4,77bqfJOLXmyH29PajuMfB_90eekxcgw65NatY2IkiNEDMKPhXaVqSqUkJ8Bif9Tdgqrnqr4ujs4sSA,5212,1724964981000,122
IMGIYWmcwzRm_7oPMD-fY8-iBV5G28A5pUFHfBLKlDqGqLy_,1CU0im6AIEmOm9JNBWbAru3HEIAp8JSpxWrWVPAHCz5z4jFZSDdP-Utl,dVTKMXNsXgJor4fYkwFwmFVKk0U8sPC6XerDiZxAyMTEde0CeXPtnpY4d01X3n9fq6U1tAG_fjcmNQ,7,1725214495000,255
iMHEFKGxGhUrPuI05oGPw__4wjMJc3RfQnYtmatHst77hEqd,L3KMi2WYhQiMOzZQAhIU5XnYHoM3PY1jQ5HV-RkOD_QnwjBmShmTvXDt,O2g1Lqq36KKCsMOyAP7YeyneoouOQV02Rfhq31YgmYh7uxOy2le9Kk10IqiTSXiT5t4f30fuHjvvCw,4653,1719201823000,39
imi6SpWEy5VkcyeVRbe-Z9sNTKJ1zyI4UrZvlGxB7UbRi3wF,2ViK9hEBvKcgHqNKbymEWR77jnQfY3WcFSpD4XMiyUmQqHpAuo1WdLaQ,8Lfg3wUrTITBnVbq0PqkGgMnUceszlxoYHiE9tHgFhRnCxxhBUUB8-ffCMcriFAQHK0WgvqKUCu-Ug,4794,1725472850159,401
Imih3EaLFoZUCl0TdaXmuQpyOYZK9UJMSvSMpROziKDS4HQ-,A1eY8tANp4rTqjY7CH94MBsILhvC2DS9aYBti56rPFXi-zESghjOEA2V,KjkOLcr3FcPvJfDW00H_6NVVPOWVctSmFBlLbwEx7ja8Q-qeYr8vYmQhvdUcNOrKEWzlu62rZl6MJw,5408,1725426091188,362
iMmSGAEouhzUAp7jtfhTEIpU8LCL5mKGGcCjEBD2tcUcMEUK,F5g1erBFPoQY_XujPXQnljKmPjJj26Ef2m256oBbOg-ycXo4Wdgp2U4v,5fOHf1cvsk2MxG1nKbrNwrKDcDH1McFUF_rcOGbDFjl7sLwfYnRdBpyG6pQVIGriiJ5ZNr1o3AzLQg,5067,1725510169848,243
imRC6RcODiFRkgvGPLyfxLPQXN_X9-MyMBITLjPZxTpBYBBt,13pTLA81tlpaMfL-TACHvg4pc9_AFsGg8h2WQxo1C5To__fmAWxieZ-7,iNZgZ9qJ8hy-E3UK12RMUXpP6rIoi9QrXwQV3JM3eR1RDG2ML2dYGQ4AZQLNbtDnCAfA38PdlZa5XA,502,1725407952286,425
in3IMe98-mCdBkbvayp8uliQaQYWN-Iu9MWAXUbGR0zIVvHk,pxNupwe5AI9MukpXvaFl0_M_DfebSuJ7lF-fSYueMaKmr6vsOvwiFk2b,Y1m3S_0pdBA_ue1v6YCvr9BfYJl-PEiBTkYZYAXbbVB07x9MEOPkpM6ga0JgM9UNWTXNS-kEQHHEMg,5983,1725433926453,262
INpcETBDkMPxJYv5b54K1GEzXoNgpVNKTHPo52Om-UPMmD1U,y0octwan5zHtxVC9oRlMjxXAC6xdL3OL22YQtpDloD-4M2GKTR5TzvRH,TpRFmGpRwEuXYhKO1HGMGwE9WuwwD9mtEFT9CJijo0w2mJl8X4zU7qhaDWWsFcIbXF4C8_kBbBXsjA,3795,1725305093000,48
INSrw60KfvdBvqdbBL9YIBk131d__Q-WsAIHzYeMeYC0YzQ7,N1sHNnyg10z9SjuTBpZsNdJoTL1m1ufN7wtSm-8_TyVGpm7pFwUHFcBe,nCQJDqDiaca-wlbKYel-9RKkEB5hu3svTMbOhXTWVKBcyhgS2dqFy8-E2ibr99izSlXZ4Awf8yaQDw,6650,1725354448000,577
inTQsyL8-Q2l2ty6QYN8HamMyS5CRKhVv9M3ZXwujrdkzlUs,nocRW0BrbG8SOc_gd5tT4YUUei-srwvnjS2t1YI8WYas4yLteFO7Bpjt,hAwrG7KAnz3WvoX5z9VAP0jKUfOvK-S9DBClwR7E6R_Xvns-PChZRtJ-724ZaEYTCjKzfCAUNTdu8Q,5675,1723844657000,50
INUdlfk08L3SsSwhzzS1toNH8hICy07W_sFtFZCp2z3P9r8qtC04WlEUPw,0_j9US3dxmWfBFeGuW5dVTVEyRoLf1ZxDQJ8ztGu9w90ekBgvrKCyglj,sMAf6u3Da6G4GVpmOnLmA__NMHtVNDO-LFFRulIWPlgPhjDMXPEgReIgFoQY7V6eGlptBiUw_3vt3A,907,1725068682000,32
inVF5aAdLQUg6rGL2S3Aa-F1d5myBNCy8tTS2xM8sQBwxZWt,OvaD6Xi9cuJZcwNwpjG5fqpD5JWMDqaX73Zpc0f9jHDaxeldka0Zj223,x3lowjndIH3Lh6kePyv2IqHg8jKP6quL1Hp8NE_lBE2r6jZn7KEy8_3L7Z7nWj0QTc0Xth6Z9DIBjw,6390,1725510425444,683
io7bCAWvSvuk7JSttZkqDmRADwG2w6OAcGMBdQn_V8ccMVlh,lSeYC0UOssiNqcia1Eip61WGf8dPvaa98GV4voEc2q1ayZBgYBxkgQzQ,mgkt4eiZTYveVkHObif6UqZOnazaRcB6tpvTN0JohpT9C4MRy5kZU3W6xkKuUg3zfWIlbhnVlFf-og,4075,1725257441000,262
ioAFgzRdiLFImoa8JTR3qLqYRC6uerA5oxMslsfhkD-GiGWN,ha5awXVj-V8eOIqhwk18u9JiARfEzjXp0pwK17K0sdYoBSNTpXFSba9u,ttz2yau-T7NINeui4YlVR9yJiE-Bp4pu3DouvvpRjfktXXSzQ_yh6dBzdZO-1M6oHciy7Ik_GdvwCg,3463,1724035138000,346
IofjnPxHOrCQv-9OjrD4gurry_23SgfTpnMCnBlP_-QUdFdP,BBlmVBmEB8jd2FVDsrrJdoCJJ4E8BlvbIeGhWjNZCcK-4XQ9zoTuM-9P,I6XlXLxuGGqbdsLagKo8V2xZnznFTOONj1C5hlZRqzuIB6l4qn4KmEqU-gYdOldLEshL86hD9kRaUg,3221,1725348429000,62
Ioich-2cD5rIp7SXMENgFhx_yp53Qij4yvlxx_hDjKcxAynr,SeNVsEZ1sQCNwZO04V_f_V_CvwtzV1Ys6JgB6whqm303GiuEEEd1dnxD,f8t1B0R8dbx21I2gvKq1dM-2i2zW90nUo3qs_LU3IQJOHWmYPFrbd46xZ9QFiopV7ThjX5fLemC4vQ,4765,1725379135000,524
iOjkkkxJxV_ciwqI5KPVpTRDnZzecL0Yqtz89luNVC3yTQVL,niWBHujFd73hCSPgzy8zNlZHqB5GKRvQbNDBy-7sw2Qt497hU27Kf696,jR6EjYzEr-ZVVZW45NRkggIE4cRQVtNIxr5rJ65NtMHmlOHx05M4FRBInnFeZUP_tOgTISGh2svCUA,5414,1721613607000,100
iOndhe3LGjoSxpUKiCC5o1LwQoWywFwOwRWrpsXvenPxQG43,KSWAyuLtV3jElA4T9wREg1ZDt_134xF7MBBmzFQRaUSTf7M1ewDzetEm,SEXPqDHpW5HVq02NVKnbuG2gbRM5pueE5YBMeDQlNV63xnPSDa3VSx5Q3DXXoqNxMJOKB9osTeIrcA,6621,1718601138000,300
iouXaISYNWSqwFtoFk_2W4Bq04N1sjmrSayRtbc2XnXp7jDF,SSSUrcEA_TK2unOO0grtjh61B1XONAamFy9C_qNSHUuW7cY1f0jOVmaX,9fPegX3hM70Vlgj471O2SK_5XOySL3b2ba_zh6M9EmWzA0UuyAv5tGoG3casq5JkGzEdFzP37BkV7w,1212,1722894671000,55
iOwuonygBXe0XxA1_3I7R_OZ85J6pz3wVm530LeD_lkc9hUb,OS00iTWKdk6KOUjHG7Q3h_OTg3J9fGMgPI4JJjmCEnXW73f49Baf3XCo,inX5cCbsMtN6Zs2aekkH_Ml8XFTydAbYODApW6UWAlYTHDm03ZIpWsM_j0yG4b8AtZ_sV7AE4rhCVw,4832,1725260141000,210
IOXJk_XRq1A07H5KBVqYdsWf6y2I2WiVXyoC6oeq-q7WwbLP,GxlrqlicLBrDP1054nV59Qe0EJwnLR3udF5c6YCHXVYyXmlmcGSUTkFh,cJ7x0KVvo2FFH93aQrulJOsOePt0Ii5S3CcQ1z3gyZjQ4fmzsjLCS_CcmTOV7Yxeu-mYJo-B7bvItw,6391,1725263570000,160
Ip9eECKnw3A6HEsUzxee_fXRALalNsfgZ4YdnHWbOURFO64A,-GxWMx6UBLUKXbJzeipxsfJNdAZoxH7JPtjFRp_ELTNoTYPZf6k0Dnss,IIwSJkxKg6nQ1JK02od9fHAYig1v0Kxp2ae05Q8K-X8v7umrYgD7U4LR74HjAeG1pcKofxenQjyz0A,4568,1717285868000,40
ipaOtnYwT079FAL2p4-oP4KTF6YPW7eF4ZUtn0KKbfyDmD0T,VyAlRCDi6g6U5QDK8VJnLLpe_2wETggTwZFSPnTAuKdna4Edmu2qFhYp,Ox1PNw8ama4M8sUqysDYouM5l8Qko6QBcVMZzL8pClC3eGqEZimz90uB_KagDhSu22m-i1qZy1waqg,5840,1724094146000,331
iPDRu5qAUP9QwrwZQDtWGH57PdsG9KS9AAmE4QkHsAAQdOOA,RPtNuSXgdh2pm-4GI9NucSX-4D5RRbWp2gtJOCUKjY3TCZtert-BhQ2N,8792YsqtRUQ9Xg2FOXDE8h6c6mjNtQEPZM-6eWmgaiDhKqfv6aOrnbMY39JKsWDE1_NLB_pG5CYEEw,4496,1722915953000,285
iPEalhKRcYL2n-uyhUWzfTzthLhOdOdFlsfjKW9RpoMr4ebn,Wb4oboQ4y249ixmTpbc3J4YDiyyprtU1e2CbY-BMX1ECvbmQ2OvNWbYp,3v3MKSvdHZdTqIXAQoJE68LXUociUIsaSnw7uZxJovth7KNP0_ThVSVlX3k_44Tkq5Omwiiwj-uyCQ,4570,1725437110129,514
IPmQqdQDTs62awvvwW51NSSksyyMElHGVY62Gc5IPyh80dxXEm5kLBlhgA,IckVve9CkRC6gMj3UG9TLnuNiVM9E9viKZr_mU4JwOpVuxBYIgvplnWl,T0iAsnY2367G7NHCAbIinMDkSyIvJwL3_2sevFcZgZbfeskKSkWx8gmNrZID6nM5dcb7Wx4-WH13Ug,2098,1718339476000,39
IpofkfNX3CHtCgxw-EBWW6UUT9n0jY3wxjQzwXRegKu8Y_um,nOzWWCls06UF8ZPuzqCpTbROIF4E8DRDFyH-cvSseq9RQFVcu9gRdZgO,8XFKQw4QZSGE6rcHgvpkA3b-CpJUbCPtvqi06e0bQqWQuVaDaBTCrQMYbC0eChSrYxyLRe4xet9Opg,4596,1725127569844,369
IpUE5FGOn8Z6y5wx7u17gRc_0fHRLJ5jOvd5Gj2txb7AM6sy,7ulXCbTcapMRJdGS1d9FnX7jdfAQhs0vRWNbyyLfSvdCFEi29ISD2jmF,S9_c-49Q9Hsr184JxXd0O5-39idMTBKEa2nzoa-a5g_WV1Y7iqdZm_EOPHj9rAvlOZORcQ-vZs5pdA,6482,1725492697843,292
IpyUZZqmx_hUI9esbvN3Kwe4z7xEtSfsG33rsk9it6nY4j_k,ZONFzRbMWE_G6Tj12es1-NWDMJt3Qz3lfHAZNtAlWxeCQqFNBEAO2uM1,21YsRi5qinMrutW_HpNJ1sSXtwzTq7RtR_7CnsYUJ53X2Y5KtWeDRql9dGUcuuBnvPnzyqjnti8Dcw,5090,1722661974000,477
iq6HZOtzWRJtBlhce6NMA0yLY-mDcVv0IbiBN2qXFgaj_vDC,UmVh50RhSlci4Nh26xPA31UO3JeLBFMhWazepK1pAmEqe2KuiYxu-xSp,pE3ZazhrWxoVdjdI9JWnOGfBJ0d0NiH8mkBk6ZozvZ9jL_Pj-9TVim7O2Tigt3ApXIkybGbu0-Rcyg,10,1725224662000,194
iqbfFDuwYGFOPQh7LYkfbwiwEF5rqoBrzHKtsuBA9bfgshLM,dM9um9ktiaXR2hjnV4yXSNixtmkqepTacYYVJBCwmS35jlyUaVN1iJIS,uVcKuS22uC2XCd7dgJvrXBATHC-ttM35ikgrwOt8ZjM4rGnvo1oEJ7xWy7-au15Gk10EL2UjY4LICw,5478,1725422448000,215
iQFeRR_wRFy1ykGdjt2clZrIUiJq-lk9OFA4BuInuj-szu4,4UQycqsDlqzaW8YepG4FADXNE2DyeUhuGSoqUs_aT6BGZw,FsH4hEeetdUAzcujC6j1Xm9GW_IEY_uT1isHmTThwFJbnYFu7r3cGLLyXNHneWy2icn-rr1-Y8yjnw,5709,1725358920000,554
Iqk3TMQZnXoRmpUtw7SsXo-x-50SgfBUzzBUl-qf1vIC_qLU,2f4PEO4_CPWKKxczdJbnYoxgaGR9zP2d_JbzYOLld5R8xZcvXO-a57yy,784FozPjbfSpCmI6TnzBjm_iN-GupOpBE9Fc0hY2UdkU0kGEK_tAIIXoRT8z_anUEtw79nTCNtZ5HA,6479,1725419531070,960
iqkp6DootJIZJS-XAGLfsVdguIxEPmpeZuvyG5mVBXGdVJtH,xN70DCJvS4bpatUbwawNMsIILIUyQs687pDt9CiosuYERS-Us1yXRJ_x,pySLoI1YdBVMtGq7zbMpuSYW8Fir4V5_sCAY1WfI_HECqfDPj3sfwFdomK_E6bNMaG6UBOAzYy4YUw,4902,1725439732984,320
IqOK389tXI-jjf1X-cDo-DsXOheydRh3rQbMJNX3dSzqHRwP,OOPGRKV5j5qSoRInhOsD70cftKMrVVBPQJShQUUQD5hW6PvrRI2Pl-8v,WveElqgt2csmaSL4APoXroHQXFCQ5rTkmYlI2-V1P8nZsEQHb0JWpIdW5zPpmi3QOx4Fdn80y2PlIw,6585,1724183338000,132
iqPVA4jx4mWfkiz5d3bxZqwpmvYTNtd5x7aC3oDOnOXIZls,QL3B0n-pB4ju6KtOwhRkUcV5MkdRM6J0Ba3D5MUs8uJFvw,XCg9qe3oNgL41-NRkHkZmPItBD6wwn927SwysTAhExcxz7MfG8K0hvxsNiXY5Lh1ocN-EuULJBv23g,5990,1725411632000,425
IqpZxX9CqiuBQtmLwmME2w6iscFOlWjw1pfeI541UDEhqtWI,1DvayrNzfHLkwEcBkQfK-vidAarZQStQ1LSmQf1b5WY30wIhMiUz8lgt,6lH5UYacIq8PNLbVUSOZYLb8_QB3lsMP2dbiBKR80vma9TXec9GZTTmR2oGRCKCuGA07nBu6UC9ivQ,3478,1718347031000,223
iQScf2fpxqsoBlt3JKRHe1sZmXGupq9qnp2ej5CAIlzEVEA,JdBXwyxRKJJQ7zjQlAG8W9ojm1XdYZ_kjo-IgiNsM5-xCg,RWEQNUnsDoXilTjWraRTNpLo1vj_3lemP2mfiyP_HH4Cn-SXI3DMybOkQpOTE7To0x6X-kPX47sOhQ,715,1725487909702,531
IQSqaqqqFCRKgIPjTxBX2bpFAVmu3T_H5x--5xraLKVvYabx,x57prSXVmxrVUlVSv0K0jt3nleOuDD8G4rhsE0TEv1Tynup2-QOjK7yx,mpVeaqQW1SJL2AFhUT90vo23-U7CWmz4tnHPU0p_Bf5qt6zvybTsqbsrFUKWGjpLJjQkNVK7Fa1hsQ,5448,1725474732000,355
iqxyyZnP75rZ1lycAR6lSeuqJbBbppMST0ZkOXUXbi72J0oe,GsYlY_L96SYa6s08xkWdHyp43q0D9wBATbDu5ipZfwrdSdgkvFoKfaRu,QV03A8KXWo5UDooUEYGjaz2pbcqr8epB0KE2ZgT3q0B87sZcsYUpF1qh0Iv9fjjgrK81GluhZDCnMA,7,1724585169000,334
Ir28EV7IVRgcrL6-i2UgSh5kprCzBxdFpRtvUB-JmiZQnV0a,KV2b69Sf2aLLnWG0ww9mORs9_IJg3wT8tpAwMaJeoiKv1JpXWUpaD1AP,hbYJIq82Yw4Rep0HpFFxASyopmJyma-H2kssEMK2weNu1HkH9MK3QbXOsXSxHm1gQkIpp-K7MxuPjg,5435,1725489772921,91
Ir7s5FqcMMMl_XE1oU9PFmAt0GsLN2tQAExVNaq1m8jy6WG7,A9Z3a88FU94D7QUim2yC4kwNU6LxMMZmzNkin9CJtKjlLPLEoeHEutjX,8vnJHqW0GkCYdKgACFSusKbp_YRzhWHteImnuTaqOopKsjmfVRDkd_CQZ8bPieACmaIt74lgNJ6vww,6210,1725347206000,281
IROeqMiojPtDwaxHjGAzE_UGNGZPPpnuh9xoddqNLEqw1jLa,DbWdcCS-iDi7Xw75EAh7QAnOzVdiIjX_09Zr8Yo7MYvoWCqAy4mkYNxX,ivCyk7hGauOzNvh4kEj8OygKwXyYCT-SQaETZ-oz5ByK-xLGct5VgjrXd_ZxDN6PNzXjQJrktFAyYg,683,1723177297000,367
irpo9_bK2qSqclZXmwoGb0hytXni2ArozP_EmCjsi9W828k,NZLT16b-a8SkpNd2AzxFuEtDCT3cIyDVdzt4o1yDZ4dhvg,jwP25ck4QqtId9z_f5_sVMGXBkAbl-lKORQDfLF3I5Owwmch8ot9UWN2ACCTrOy2Sc5ABdr8OG1vNA,5435,1725386267000,474
Is1VFyJcwPMpHFgum6MLlXB3xQTtTAZSAWSv9-tMFd5SAV3b,WS0nXottAdpdDdA9PMlCYzSvcj2PDjHFeojAFqjBfVJDlCMZM3akfKLe,GbFWIhB4qZqPaU2AFyICSpkShGskt0RUivCcQo_6-mfQFQ3MGqiumleRSbWOKmBLJSsahmkhpwDcXw,5373,1725504200373,806
IS9Vc-wcs6QivOdO0qa67mO_WMwmDUwuAFyaqd0v4gi_CtDi,waYvUOkZ_GmMpRIRF82HK3hrYJBYmCO1T8cq_wVnClMNSt4rvpQzasi8,pugwbxc6n2Ley01uqT0SiQUWQTaAkobpp3EaRPjC-StSU2jn_NL5PjZMI4vCw11lNtdpNMIsbVqa5g,6585,1719038975000,39
isABFAadPwNnLVPB7eUGY0yzkcYf-FFPbsKTbcavzHEhOXVc,A65khefsIWN-lYfhEcCLj_ISBAt9HzIrh2cyXDgePv0XoRQVD0odrw4i,HmZxiGHzhAMn46zt38O2fU4jKlFuqkYbWjBJcgFtE9VulMRfMYpPp34hBIDe2_6GfdiU9CWIH7fSOA,6366,1725428600941,363
ISAnJJaZDfMTDekLhG93U0ujY5wwsSYAMTlsX0fGrkMzmBQn_wAkua8FIw,gOGijwTQ8ElgcxpJ294jSBbDreGlG3lDLyq0N6djuDbqVmO6E1lG_wmm,AVEx_ujzkinFmzgXPDeEKY7zQNRo90mgNOS1etTrsiZbZY5LdWbBNtZBxkchMvTD2sSbZlwnsItUcw,16,1717567963000,45
iScYl0vYw0mTaTskuOz8q8gE9mznOKQSThGf0tdo-a7cSIgn,7_UtfwSwXr04MoemNAu2Yxtz-ys_CcGiKMS9WsDVmJ1Xp-4q1LA3_TBw,PDtS6hCUK1MWVusLV8Gt0ftOU6U91DjbUQNFMcA7jmocmHNSvp0R9-h_RJA8ebmHzTzPZEsKQkNicA,5757,1725514530000,204
it4ha3pCaJrx-kJHF35cjNGDL_4zBcpnhP6IZUeh2O9tOvDP,wC--X0RabdiQcCtArfZuHlWzUocTJZtg_4jk8hS-Kq-9VWdwZLTofl89,ND8XUbUjpzGVKRZCLfU_PE6628d7P-EK6weGps4nt8pH8pGzZwZlk1n65kInd8GwDE9_oCuNu8SloA,6503,1725505090131,585
It5K6-NL4r6WMNda1j_zvvVLW_5tWwRKtcZ2Rpkvq-G25XqP,M3P2eUpRlCPa8KElfRFS3akNL1t2bupuW1xRhNCNK_4exB0LPD8jYBIW,XXdGPdKr697az1q570wc1iNLJAZ5DDRuXbI0pRrCvW-LzY7-RaY_B3Npdq678s5qIOHvJsIhlzZy9Q,4063,1724295884000,128
ITbmLsNv14f3QksXXB-7cIbU8HVnPuJbLV3e4eAvMgNVJ2xx,WtN7NkZ4tabQfy3USZjSe0GHkqKsUd452BhoQBo73sXnePaFudhJxX0P,N9gTJUC5gd2lVQKmhXcAeilAFy5yBBn7YtMNA7pNpyYOL3-5mt5OYxfpX50_ihiFdf83xtelZUi72w,7,1722925460000,64
itDmaqStyWXJHkS6FYPEvlVqIq4ExWwVpVcWfESAkal8_s_b,yKTH1IwL0Zx5nbV4f6g_97ZlYk_fco1gKwsVlXMvGUDvQopmrqu3KN-o,WwZgT1zuP3JWIwOWkKOfdSEnSJAZqVyd12yL5A2W-7xXwyR0cMTT-Iw1OLld9odRZg6kV57ruPOlEw,4568,1725334493000,230
ITe9IGf5yAdmbzxEczAhHaaJt8D-Zg85fnEHrbykWwUho-5t,IYIhZhYhNAfHobFU10JoJbUktOvHil_5TNXxO5apE3Mq-RgUjd8NQ6pb,WucF88_DNHWJRhkZh2NGgHB4yM-Nudt3PXqyRmafheR4BQE2tRKYM9vaFHUou_HPpfdSq8M0fi-HOw,14,1725497614156,735
iTEGgh2tn4T4Y8oGWeC2rf9blyeyokAaoERaSEvKvrTCWjVv,2SVaG-xoqi_RHMwnHliikG47-D1hwE0AWx97gbpA44LnuNTQvoALq2Gr,ra04CC40XvqlIGNOFNTlP9qbuLaFYB2QMh--gngUEEVEw00hpQO3Pn78diE3HFrpcmXlwy6ZXFrrhg,935,1725164229000,123
iTFhiFSY6ZOC6gP7KVPbeiDF7YEd3OQwdbpwvD0W3ONL8eI,a_oi9s7aab0maNTO7uSiNAPX2ZYaRkjhu-TqanipuMdn2w,wHJYaRtrf12NM8UTvSzhlHazMrNecfMc046xco5ZxqfmGNxDdUQigR5h0TEa_QYj_bSPfrnVjXzL-w,5645,1725504658378,272
ItFUxhHxxHwceIx9feBXwdnC5Oy5oJ2kFoBY4w4xKXMnHncl,rAoIdSgJC9xvwKTWljo8mUr14gm_ZjF0wGjMyKoNV2TZnMX8JwG22lHa,_YCb3blEhYspLc_zyD_fLjYfu-o0F7P7-6ssW4bJpEQZ9R17w--nvkchIamhryBHZr3ON8eqtSywQw,6634,1725478853000,647
iTGy5Dn6kr2d_Xx8JrI6YKiE_UDzE9655iRmq5dUPiTeJs0F,sic8BzvMI62WmxpWpsaGfG1lTzpEROhkDgdGf7pCw5lMuTIpAEwy30qa,B3uBvzYzHqUtnClEdV7_VfAfvb8ui0CMGyb4Scy1Pw7k-w67kAWfBpBU4KDf8r6AhhWpPp81mgRYGw,5474,1720586550000,161
iTif20cXu244C3SnSkbkK2XQZpOAtHUfnLfIahfQodT1xa1S,kl3OfrwQg7A8B7w5VumtgZnqSibOZS-DrsP9IJH2SI5x6rduNxfaNZbo,UIblcRbjL_WjRuN8KLUbF1CoWVcQUISvhk7O9hNJ2UMGRx8cwfdf6eaZMv6F2WrKJo-FWEN68LAu8w,5367,1725494226737,222
iTTBm5LWqw_WuRofFqfpAuQXIqI_BlDvbDvK9NGjTiqafgo,4EGPlxsnHuA2ALMWh-LzTVNDn3mZKO1TQy9_SAirE1VvJw,v5i0wW_L9_wEc6z136Gg4lWLPuFBIpiH4z0XDdpt1dI6Ua_QAOjH4nNaLPvxVsRralJRYbw-oqVS8Q,6622,1724650353000,503
ItW44LxHZLlzymH1GvumLGELwgzaE7476cZO_IevZcW1jHY6,vvAeZyUk3gvTL_yLQuoa78X_Mla0ToTb9y6rQ0hSJh053JPgQj62e5Fp,Kflc9-Dx81v4oZmrjjCFpPnNMm4cU34tTs6SEQ2i8RvAud4gRApw6QhxOUjZvaLg2bNJ-zkP-QWWLA,2076,1725160993000,389
itXdlbA6OdpaPJMOfABjc3m-4yJE0Xqu2I7gyZqdsWPdiGHG,EB8flxzb36DOUzjwU1Mw2DVNyM8cvUYLS4qQc3tuoZFnuSU8vG_sEjiP,Q93tzpo2Egb6hW2Le9qzzGhWtVoUhTMddiD3HfHQU8v32j5dA9pcnOO4SjAHT-cd0wwNldcr4V5gjA,6668,1725333263000,343
Itzy06tLwHofQ33nr-MCZ2XXwk7j5jfXTeMplpcpejU5Zp4x,4ugAxEHY53dlamn2V74Uw93FgE5XeokJzQZWxQsvnVJYsW0wvRbrJ9Qv,voqXX0qOaI2RPbMLJvPqfF57wQHfmJnfk5HR07VhHZLG_lVA6mDSPvMgiZIhgdjDxxOJzS1gS5C2bA,4270,1725033519000,33
iu-NsyU-RvlmP_EI1C8RtvMZW0V1D8qXjyD_jEBWrVEVpyI,gzAfsWVfJjpNYujLrovsawPbxSc4SHv4KBNS0EwcBQOpvw,4ruiMbuddySe6KUSmjZS7oRnwS4nebQSaS3mDRxS-uEoVHy5WWr-lKyDAWQPbNS5po3bd73ZfT-WOw,538,1725431688005,231
iUbL2_VS_TavDZ_ZEK8NGGpLFNpIEA5ZkKm6AMcxaodfnUZZ,9oLL5RSzZz0uvXBErw4dd5ZyADYSRX82bpPatInxgL1I8MzBtPFASzJW,DOTZlsW7Y9lL7itTDPtUt_ak9kpZRQultaBTEDddzV8a92HgqzpnTZiJ9lt-pU_vrkX7d5lCJXkQMg,5270,1725414854000,581
IUfdjr8nGH31pjpNiuPwNh7zQF9B3G2oLlxpYYwsZxFYXKBd,c_8hQyQSrJK83cBC0ZR8RxZFSHH9URAxbeJbNHEr80KZbRD-FgGWXVeU,-xlB2YegCaR84DJBERKOQQeOccdddXV9C4qc-wKrX6H2Kh0TWaQ8_IQ2gPaj7YmmAF-Uct4gY85vwg,2098,1725389555077,554
